ID_SAEB,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,IN_PUBLICA,ID_LOCALIZACAO,ID_TURMA,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_LP,IN_PREENCHIMENTO_MT,IN_PRESENCA_LP,IN_PRESENCA_MT,ID_CADERNO_LP,ID_BLOCO_1_LP,ID_BLOCO_2_LP,NU_BLOCO_1_ABERTA_LP,NU_BLOCO_2_ABERTA_LP,ID_CADERNO_MT,ID_BLOCO_1_MT,ID_BLOCO_2_MT,NU_BLOCO_1_ABERTA_MT,NU_BLOCO_2_ABERTA_MT,TX_RESP_BLOCO1_LP,TX_RESP_BLOCO2_LP,CO_CONCEITO_Q1_LP,CO_CONCEITO_Q2_LP,CO_RESPOSTA_TEXTO,CO_CONCEITO_PROPOSITO,CO_CONCEITO_ELEMENTO,CO_CONCEITO_SEGMENTACAO,CO_TEXTO_GRAFIA,TX_RESP_BLOCO1_MT,TX_RESP_BLOCO2_MT,CO_CONCEITO_Q1_MT,CO_CONCEITO_Q2_MT,IN_PROFICIENCIA_LP,IN_PROFICIENCIA_MT,IN_AMOSTRA,ESTRATO,PESO_ALUNO_LP,PROFICIENCIA_LP,ERRO_PADRAO_LP,PROFICIENCIA_LP_SAEB,ERRO_PADRAO_LP_SAEB,PESO_ALUNO_MT,PROFICIENCIA_MT,ERRO_PADRAO_MT,PROFICIENCIA_MT_SAEB,ERRO_PADRAO_MT_SAEB
2021,1,15,6316768,2,61328125,0,2,1403350,2,48998254,1,0,0,0,0,19,5,1,5,1,19,5,1,5,1,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,15422,,,,,,,,,,
2021,1,11,6316616,1,61328762,1,1,1371548,2,48962294,1,0,0,0,0,15,1,4,1,4,15,1,4,1,4,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,11311,,,,,,,,,,
2021,1,11,6316611,2,61347000,0,1,1308093,2,48945101,1,0,0,0,0,14,7,2,7,2,14,7,2,7,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,11412,,,,,,,,,,
2021,2,27,6318296,1,61360416,1,1,1244210,2,48935320,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCDABCAB,BABCBABD,C,B,NL,*,*,*,*,AACAC*DAA,DBBCDCBBA,0,21,1,1,1,27211,10.158341188000000,-1.18271,0.301855,682.69324,16.724677,10.323754789000000,-0.08861,0.426815,743.631629,24.127711
2021,4,41,6320605,1,61378316,0,1,1228280,2,49065217,1,0,0,0,0,19,5,1,5,1,19,5,1,5,1,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,41411,,,,,,,,,,
2021,2,25,6317983,2,61352307,1,1,1252383,2,48931425,1,1,1,1,1,15,1,4,1,4,15,1,4,1,4,BAACDDBC,BCDBCDBD,D,A,TX,A,A2,B,A,DCABDBACC,AACADDCBB,0,21,1,1,1,25312,102.985779580000000,0.30556,0.473794,765.152804,26.251186,101.592685370000000,0.036017,0.431191,750.676771,24.375084
2021,2,22,6317482,1,61341614,0,1,1355540,2,48911802,1,0,0,0,0,17,3,6,3,6,17,3,6,3,6,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,22411,,,,,,,,,,
2021,5,51,6321906,2,61366933,1,1,1443151,2,49127567,1,0,0,0,0,17,3,6,3,6,17,3,6,3,6,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,51312,,,,,,,,,,
2021,1,12,6316666,1,61335109,1,1,1260441,2,48958628,1,0,0,0,0,18,4,7,4,7,18,4,7,4,7,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,12311,,,,,,,,,,
2021,5,50,6321764,2,61328280,0,1,1268518,2,49072112,1,1,1,1,1,7,7,1,7,1,7,7,1,7,1,BACCCDAD,BAACDCCC,B,A,TX,A,A2,B,A,CCBADDACC,DCCBBBACC,2,21,1,1,1,50412,9.699152542400000,0.305062,0.413596,765.125208,22.915836,9.102115476400000,1.444735,0.561776,830.311157,31.757011
2021,5,51,6321819,1,61350586,1,1,1300424,2,49137051,1,0,1,0,1,20,6,2,6,2,20,6,2,6,2,........,........,D,D,BR,.,.,.,.,DABCAABAB,CCDBDDDCB,0,0,0,1,1,51311,,,,,,87.645930712000000,-0.724537,0.385263,707.682894,21.77879
2021,3,33,6319842,1,61367253,1,1,1347926,2,49214326,1,0,0,0,0,6,6,7,6,7,6,6,7,6,7,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,0,330455711,,,,,,,,,,
2021,1,11,6316616,1,61332931,1,1,1371562,2,48957089,1,0,1,0,1,16,2,5,2,5,16,2,5,2,5,........,........,D,D,BR,.,.,.,.,CCB.DCDAC,ABBD.DDBC,0,11,0,1,1,11311,,,,,,52.685517148000000,-0.911116,0.463154,697.135643,26.181942
2021,2,21,6317179,2,61352578,1,2,1458859,2,48917860,1,0,0,0,0,11,4,6,4,6,11,4,6,4,6,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,21322,,,,,,,,,,
2021,1,13,6316711,1,61351607,1,1,1467067,2,49000558,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCCBADBB,AABABBBB,B,B,TX,B,C,A,A,AABAABBAB,ADBCBAABA,0,11,1,1,1,13311,336.918707620000000,-1.132256,0.298803,685.488708,16.555577,302.288740960000000,-0.951457,0.458539,694.855172,25.921058
2021,3,35,6320429,1,61376643,1,1,1324209,2,49217301,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,DDCDCDCC,ACDACABB,C,C,NL,*,*,*,*,CBCCCDBCC,AACACBDBB,21,0,1,1,1,35211,590.689877790000000,-1.510624,0.32818,664.524724,18.183249,612.316666030000000,0.386634,0.426835,770.497057,24.128841
2021,1,16,6316903,1,61396995,0,1,1300143,2,48900651,1,1,1,1,1,18,4,7,4,7,18,4,7,4,7,BCDBCBBD,BACCCDCA,B,C,TX,B,C,A,A,AACACBDBB,CCBADDACC,0,2,1,1,1,16411,6.170818505300000,-0.230477,0.366356,735.452972,20.298441,6.320777642800000,1.23741,0.500755,818.591118,28.307514
2021,3,31,6319667,2,61342530,0,1,1395402,2,48984817,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBCBD,BACCCDCD,A,A,TX,A,B,A,A,ABBCDBDBA,CCBADBABC,21,2,1,1,1,31412,90.765655672000000,1.468666,0.533343,829.596269,29.550577,91.478892078000000,0.488135,0.402529,776.234874,22.754831
2021,2,28,6318354,1,61351043,1,1,1252438,2,48979887,1,1,1,1,1,11,4,6,4,6,11,4,6,4,6,BCDBAAAC,CCAABCDB,B,A,TX,B,C,A,A,ACBACDDCC,DAACBCCAC,0,0,1,1,1,28211,34.453924915000000,-0.590493,0.304211,715.505815,16.855214,33.594009983000000,-1.195722,0.480552,681.046973,27.165445
2021,5,50,6321753,2,61349251,0,2,1316104,2,49063400,1,1,1,1,1,15,1,4,1,4,15,1,4,1,4,AAACDBBC,BCDBBBDD,A,B,TX,A,B,B,A,DDCBDBDCB,AACACBBCB,12,0,1,1,1,50422,1.894736842100000,-0.447568,0.345175,723.424787,19.124879,1.894736842100000,-0.211477,0.460635,736.686012,26.039544
2021,2,22,6317482,1,61371438,1,1,1332044,2,49014194,1,0,0,0,0,11,4,6,4,6,11,4,6,4,6,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,22311,,,,,,,,,,
2021,3,35,6320429,1,61348538,1,1,1236436,2,49228438,1,1,1,1,1,19,5,1,5,1,19,5,1,5,1,BABCBBBC,BAAADAAA,A,A,TX,A,B,B,A,ABBCDDDBA,DCCADBDAA,11,12,1,1,1,35311,380.335437670000000,-0.52529,0.322428,719.118452,17.864552,386.391193360000000,-0.156881,0.40228,739.772301,22.740755
2021,2,23,6317549,1,61356167,1,1,1403385,2,49026927,1,1,1,1,1,10,3,5,3,5,10,3,5,3,5,AACABBCA,BABBBBAC,C,B,TX,B,C,A,A,CBCABABCB,ABBAAAABA,0,21,1,1,1,23311,56.456140351000000,-1.552452,0.288688,662.207197,15.995142,57.745513866000000,-0.79018,0.432988,703.972114,24.476668
2021,1,12,6316666,1,61395627,1,1,1300216,2,48958678,1,0,0,0,0,7,7,1,7,1,7,7,1,7,1,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,12311,,,,,,,,,,
2021,2,26,6318196,1,61334719,1,1,1331950,2,48930727,1,1,1,1,1,17,3,6,3,6,17,3,6,3,6,CDCACCAC,CCAAACBB,B,A,TX,B,C,A,A,CBCAADAAA,DABCBABAB,21,0,1,1,1,26311,72.087395443000000,-0.638825,0.282268,712.827917,15.639433,70.127607171000000,-0.181129,0.443647,738.401569,25.079218
2021,2,23,6317567,2,61324143,1,2,1459013,2,49018610,1,1,1,1,1,17,3,6,3,6,17,3,6,3,6,CAACDCAC,CBABAABA,D,D,NL,*,*,*,*,CDBADDCAB,DABCADDBC,0,0,1,1,1,23322,478.398510780000000,-2.185446,0.402167,627.135327,22.282597,490.892610970000000,-1.448609,0.431449,666.75138,24.389669
2021,2,25,6317937,1,61371952,1,1,1228099,2,48920293,1,1,1,1,1,19,5,1,5,1,19,5,1,5,1,BABBBCAB,BAADDBBB,C,A,TX,B,C,A,A,AABBBBDAA,ACCDDBDCB,0,0,1,1,1,25311,55.753932381000000,-1.102483,0.321684,687.138318,17.823329,53.342847258000000,-1.292331,0.491657,675.5857,27.793207
2021,2,21,6317053,2,61329096,1,2,1276270,2,48917842,1,0,1,0,1,6,6,7,6,7,6,6,7,6,7,........,........,D,D,BR,.,.,.,.,DABCACAAB,CCBADDCCB,2,2,0,1,0,210020412,,,,,,1.332104001500000,0.58951,0.393637,781.965557,22.252169
2021,2,21,6317235,1,61396999,0,1,1395329,2,48905694,1,1,1,1,1,13,6,1,6,1,13,6,1,6,1,CCAACDDB,BAACDCAC,A,A,TX,A,A1,A,A,DABCBCAAB,DCCBDBACA,0,21,1,1,1,21411,39.917825537000000,1.14244,0.473151,811.521255,26.21556,40.201367017000000,0.961739,0.496982,803.007522,28.094228
2021,3,31,6319396,2,61330794,1,1,1332243,2,49210396,1,0,0,0,0,15,1,4,1,4,15,1,4,1,4,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,31312,,,,,,,,,,
2021,3,35,6320429,1,61348538,1,1,1371876,2,49229777,1,0,1,0,1,20,6,2,6,2,20,6,2,6,2,........,........,D,D,BR,.,.,.,.,DABCBCAAB,CCDDBCAAA,0,23,0,1,1,35311,,,,,,386.391193360000000,1.415161,0.520793,828.639299,29.440256
2021,1,13,6316706,2,61365801,1,1,1236198,2,49003251,1,0,0,0,0,16,2,5,2,5,16,2,5,2,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,13312,,,,,,,,,,
2021,3,35,6320429,1,61376643,1,1,1435287,2,49218643,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCDBCDAD,BCBCBCDD,A,A,NL,*,*,*,*,AACACBDBB,ABBCDDDCA,0,21,1,1,1,35211,590.689877790000000,0.654283,0.493061,784.474263,27.3187,612.316666030000000,0.524768,0.44088,778.305689,24.9228
2021,5,51,6321870,2,61369532,1,2,1459144,2,49131525,1,1,1,1,1,7,7,1,7,1,7,7,1,7,1,AACCDABC,BAABAABB,C,A,TX,B,C,A,A,CCBAADBCA,DCCBDBCBC,0,13,1,1,1,51322,3.708618331100000,-1.216035,0.279916,680.846828,15.509118,3.930409568700000,-0.139402,0.421185,740.760402,23.809449
2021,1,11,6316616,1,61335084,1,1,1268389,2,48954205,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,BACDDCAD,CDCBCACD,A,B,TX,B,C,A,A,CCBDAABAA,CBCDDDDAC,23,12,1,1,1,11211,4.022183304100000,-0.266072,0.318226,733.480784,17.631734,4.052941176500000,-0.227303,0.396291,735.791353,22.402199
2021,2,29,6318762,1,61385314,0,1,1379563,2,48976136,1,0,0,0,0,14,7,2,7,2,14,7,2,7,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,29411,,,,,,,,,,
2021,1,12,6316666,1,61328102,0,1,1315990,2,48962438,1,0,0,0,0,19,5,1,5,1,19,5,1,5,1,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,12411,,,,,,,,,,
2021,1,13,6316674,2,61369667,1,1,1379574,2,48986837,1,0,1,0,1,19,5,1,5,1,19,5,1,5,1,........,........,D,D,BR,.,.,.,.,ABBADADBA,DCCBDCACA,21,0,0,1,1,13312,,,,,,220.278883260000000,-0.067219,0.438409,744.840852,24.783116
2021,2,25,6317983,2,61352307,1,1,1252383,2,48931412,1,1,1,1,1,15,1,4,1,4,15,1,4,1,4,BAACDCBC,BCDBCDBD,A,A,TX,A,A2,A,A,DCCBDBCCC,AACACBDBB,11,21,1,1,1,25312,102.985779580000000,1.794133,0.62805,847.629183,34.797944,101.592685370000000,1.130759,0.499197,812.56218,28.219441
2021,1,17,6317014,2,61380060,0,1,1347612,2,48917693,1,1,1,1,1,15,1,4,1,4,15,1,4,1,4,BBACDDDC,BCDBCDBD,A,A,TX,B,C,A,A,DCCBDBAAC,AABBCBDCB,0,0,1,1,1,17412,6.822460391400000,0.283149,0.416125,763.911127,23.055958,7.005263157900000,-0.619222,0.556363,713.636307,31.451016
2021,1,13,6316706,2,61365801,1,1,1236198,2,49004606,1,0,0,0,0,16,2,5,2,5,16,2,5,2,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,13312,,,,,,,,,,
2021,2,21,6317235,1,61343393,1,2,1339719,2,48902477,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,CCAACDDB,BACDDBAD,A,A,NL,*,*,*,*,DABCBCAAB,CCDDBCAAA,2,23,1,1,1,21321,16.659086807000000,0.277745,0.398382,763.611674,22.072884,15.046128769000000,1.764176,0.586141,848.369046,33.134357
2021,2,23,6317549,1,61367761,1,1,1316060,2,49019832,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BABCABBB,BADACCAB,C,C,TX,B,C,A,A,ABBABAAAA,CCBADDACB,21,0,1,1,1,23311,141.140350880000000,-1.622806,0.327908,658.309124,18.168178,144.363784670000000,-0.329498,0.456625,730.014341,25.81286
2021,1,13,6316711,1,61328121,0,1,1395414,2,48989660,1,0,0,0,0,10,3,5,3,5,10,3,5,3,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,13411,,,,,,,,,,
2021,2,29,6318707,2,61365324,1,1,1316011,2,48977838,1,0,0,0,0,4,4,5,4,5,4,4,5,4,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,29312,,,,,,,,,,
2021,5,53,6322169,1,61360018,1,1,1427403,2,49181322,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCCAACCC,BCBCDADB,B,D,NL,*,*,*,*,AACACBDCB,DBBDCBAAC,0,11,1,1,1,53211,331.235706030000000,-1.496735,0.316658,665.29429,17.544857,333.042177020000000,-0.945326,0.461874,695.20178,26.109584
2021,2,29,6318762,1,61383705,1,1,1260457,2,48972077,1,0,0,0,0,13,6,1,6,1,13,6,1,6,1,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,29311,,,,,,,,,,
2021,1,14,6316738,1,61363297,0,1,1268439,2,48996693,1,0,0,0,0,1,1,2,1,2,1,1,2,1,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,14411,,,,,,,,,,
2021,5,50,6321780,2,61362328,1,2,1419384,2,49070569,1,0,0,0,0,20,6,2,6,2,20,6,2,6,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,50222,,,,,,,,,,
2021,3,31,6318909,1,61326831,1,1,1363862,2,49214674,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,CCCABCAB,BDADBABB,C,C,NL,*,*,*,*,DABCADCAB,CCAADADCA,2,23,1,1,1,31311,108.607461960000000,-2.298876,0.435157,620.85058,24.110452,105.243479210000000,-0.50242,0.374096,720.239109,21.147523
2021,2,21,6317235,1,61352680,1,1,1387448,2,48904179,1,1,1,1,1,9,2,4,2,4,9,2,4,2,4,AACCACDB,BCDBCABA,A,B,TX,B,C,A,A,CCDADDDCB,AABADBDBB,23,0,1,1,1,21311,99.343839542000000,-0.790881,0.259769,704.40303,14.392846,96.954697987000000,-0.532527,0.416957,718.537171,23.570441
2021,1,14,6316738,1,61363297,0,1,1268439,2,48996687,1,0,0,0,0,1,1,2,1,2,1,1,2,1,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,14411,,,,,,,,,,
2021,2,27,6318273,2,61361792,1,2,1228108,2,48940196,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,BAACDDCD,BACDAADD,A,A,TX,B,C,B,A,DCCDDBACC,CCDABABCC,0,22,1,1,1,27322,13.468114967000000,-0.50589,0.301205,720.193365,16.688663,14.159944666000000,-0.300181,0.420141,731.671615,23.750432
2021,1,16,6316903,1,61377579,1,1,1244186,2,48911831,1,1,0,1,0,11,4,6,4,6,11,4,6,4,6,BCDBCBAA,CCAACBDB,A,A,NL,*,*,*,*,.........,.........,.,.,1,0,1,16311,41.318135922000000,-0.172545,0.358492,738.662763,19.862725,,,,,
2021,1,11,6316609,2,61378278,0,1,1252407,2,48957038,1,1,1,1,1,10,3,5,3,5,10,3,5,3,5,CDCBCBBD,BCBCBAAD,A,A,TX,B,C,A,A,CBCDDDCCB,ABBCDCDBA,21,21,1,1,1,11412,11.553418069000000,0.421155,0.389518,771.557495,21.581762,12.002855103000000,0.850808,0.423706,796.736617,23.95196
2021,1,16,6316897,2,61348903,1,2,1268325,2,48897814,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BAACBBBC,BACCABCB,C,C,NL,*,*,*,*,ABBDCCDBC,CCABAADCB,21,0,1,1,1,16322,26.008196721000000,-1.485132,0.332004,665.937129,18.395123,25.384000000000000,-0.971473,0.46979,693.723706,26.557073
2021,1,11,6316616,1,61336499,0,1,1300200,2,48950583,1,1,1,1,1,5,5,6,5,6,5,5,6,5,6,BCBCBADD,CCAACDDB,A,A,TX,A,A2,A,A,ABBCDCCBA,DABCCCBAB,21,2,1,1,1,11411,11.840084166000000,1.242842,0.513329,817.084179,28.441675,12.133692722000000,0.516107,0.414132,777.816098,23.410745
2021,5,53,6322169,1,61360018,1,1,1427403,2,49181332,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BAAADDBD,BCBABADB,C,C,NL,*,*,*,*,AACBBBB.B,AABCBDBBA,0,12,1,1,1,53211,331.235706030000000,-1.743624,0.381069,651.615086,21.113634,333.042177020000000,-0.997118,0.454156,692.273982,25.673288
2021,3,35,6320084,2,61389030,0,2,1292413,2,49225363,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,CCAACDDB,AACDDBCD,A,A,TX,A,A2,A,A,DABCBCAAB,CCDCBCAAA,2,21,1,1,1,35422,5.832512315300000,1.476538,0.620404,830.032424,34.374308,6.053169734200000,1.499572,0.534822,833.411074,30.233311
2021,3,35,6320423,2,61351866,1,2,1467317,2,49231168,1,0,0,0,0,5,5,6,5,6,5,5,6,5,6,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,35322,,,,,,,,,,
2021,4,42,6321160,2,61339758,1,2,1236256,2,49055368,1,1,1,1,1,16,2,5,2,5,16,2,5,2,5,AACDDBAD,BCBCBCBD,A,A,TX,A,A2,A,A,CCDDBACAA,DBBCDADBA,23,21,1,1,1,42222,19.563636364000000,0.906625,0.479974,798.455609,26.593597,19.563636364000000,0.409785,0.397596,771.805758,22.47597
2021,4,42,6320969,2,61376452,1,2,1332095,2,49052793,1,1,0,1,0,9,2,4,2,4,9,2,4,2,4,AACCDDCD,BCDBCBBD,A,A,TX,B,C,B,A,.........,.........,.,.,1,0,1,42322,129.867152820000000,-0.086762,0.334693,743.415678,18.54411,,,,,
2021,1,15,6316769,1,61370442,1,1,1450903,2,48991474,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,BABCADAC,BCCCCBBA,D,D,NL,*,*,*,*,DCBCBDDBB,CABADBBCC,0,0,1,1,1,15211,82.038336738000000,-2.009677,0.405069,636.874032,22.443386,77.918160027000000,-1.965376,0.481519,637.538679,27.22011
2021,3,32,6319766,2,61338061,1,1,1260736,2,49214836,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCDBACAD,BCBCBBAA,B,B,TX,B,C,A,A,AACADDDBB,ABBBDDDBA,0,21,1,1,1,32212,18.463932107000000,-0.568684,0.305171,716.714176,16.908405,17.756281005000000,0.009873,0.393176,749.198859,22.226109
2021,2,26,6318196,1,61332793,0,1,1442934,2,48933434,1,0,0,0,0,10,3,5,3,5,10,3,5,3,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,26411,,,,,,,,,,
2021,1,13,6316682,2,61397980,1,2,1435057,2,49003357,1,1,1,1,1,7,7,1,7,1,7,7,1,7,1,BACDBDBB,BAACDCCD,A,A,NL,*,*,*,*,CCBADDDCC,CCCBDBCCA,0,13,1,1,1,13322,207.319128790000000,-0.705263,0.30774,709.146853,17.050743,208.107414450000000,0.09198,0.426582,753.840323,24.114539
2021,2,24,6317714,2,61350694,0,1,1228229,2,49027319,1,1,1,1,1,6,6,7,6,7,6,6,7,6,7,CCAACDDB,BACCCDCD,A,A,TX,A,A2,A,A,DABCBBBAB,CCBAAADBC,2,0,1,1,1,24412,28.687130931000000,1.651999,0.602792,839.754065,33.398491,29.246937928000000,-0.252343,0.383885,734.375854,21.700892
2021,3,31,6319263,2,61376030,1,1,1316012,2,48978104,1,0,0,0,0,12,5,7,5,7,12,5,7,5,7,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,0,313670211,,,,,,,,,,
2021,3,33,6319856,2,61340375,1,2,1427437,2,49210206,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,CCAADDCB,AACDDADC,A,A,TX,B,C,A,A,DABCDBDAC,CCDBAAABC,2,20,1,1,1,33322,75.115010799000000,-0.246764,0.298353,734.550604,16.530644,76.393739703000000,-0.424668,0.372756,724.634383,21.071773
2021,2,25,6317880,2,61397770,1,1,1228221,2,49022213,1,1,1,1,1,11,4,6,4,6,11,4,6,4,6,AAAAAAAA,AAAAAAAA,C,D,NL,*,*,*,*,AACAAABBA,DADCAAAAA,0,2,1,1,1,25312,511.114609790000000,-2.719767,0.502862,597.530582,27.861737,504.200734800000000,-0.631195,0.380373,712.959477,21.50236
2021,3,33,6319842,1,61347477,1,1,1316291,2,49220959,1,0,0,0,0,3,3,4,3,4,3,3,4,3,4,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,0,330455711,,,,,,,,,,
2021,3,33,6319842,1,61367253,1,1,1347926,2,49212976,1,0,0,0,0,6,6,7,6,7,6,6,7,6,7,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,0,330455711,,,,,,,,,,
2021,2,21,6317101,2,61329367,1,1,1331902,2,48897060,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCBBBAC,BCDBABBC,C,B,TX,B,C,A,A,ABCCDDAAC,AACACBDBA,0,0,1,1,1,21312,292.509286380000000,-0.959936,0.29732,695.036352,16.473409,290.706375020000000,-0.533214,0.461723,718.498346,26.101048
2021,3,33,6319842,1,61342600,0,1,1387781,2,49214443,1,0,0,0,0,11,4,6,4,6,11,4,6,4,6,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,33411,,,,,,,,,,
2021,3,33,6319815,2,61326067,1,2,1284557,2,49222275,1,1,1,1,1,19,5,1,5,1,19,5,1,5,1,BCBCBCDD,BAACDBBC,B,A,NL,*,*,*,*,ABBCDCDCC,DCCBDBACC,21,21,1,1,1,33322,75.115010799000000,0.199668,0.449679,759.285756,24.915062,76.393739703000000,0.961489,0.518803,802.99339,29.327762
2021,3,33,6319838,2,61331259,1,1,1324213,2,49223750,1,1,0,1,0,5,5,6,5,6,5,5,6,5,6,ABBAABDB,BBBBCABC,D,D,NL,*,*,*,*,.........,.........,0,0,1,0,1,33312,1498.346993000000000,-2.497127,0.458559,609.866255,25.40707,,,,,
2021,1,12,6316673,2,61380106,1,2,1419240,2,48958733,1,0,0,0,0,1,1,2,1,2,1,1,2,1,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,12322,,,,,,,,,,
2021,2,21,6317235,1,61343393,1,2,1260370,2,48901058,1,1,1,1,1,19,5,1,5,1,19,5,1,5,1,BCBCBCDD,BAACDDAC,A,A,TX,A,A2,A,A,ABBADBDBA,DCCBDBAAC,21,21,1,1,1,21321,16.659086807000000,1.050611,0.44279,806.433366,24.533368,15.046128769000000,0.52731,0.462805,778.449395,26.162213
2021,2,29,6318565,2,61358231,1,2,1371575,2,48966873,1,0,0,0,0,20,6,2,6,2,20,6,2,6,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,29222,,,,,,,,,,
2021,1,14,6316738,1,61385333,0,1,1379584,2,48995272,1,0,1,0,1,5,5,6,5,6,5,5,6,5,6,........,........,D,D,BR,.,.,.,.,ABBCDCDBC,DABCBCAAB,11,2,0,1,1,14411,,,,,,2.779438135100000,1.063074,0.482448,808.735961,27.272626
2021,1,13,6316709,2,61377404,1,2,1403344,2,48993398,1,1,1,1,1,9,2,4,2,4,9,2,4,2,4,AACDADBB,BCCBAACA,C,C,NL,*,*,*,*,CCBBBAACA,AACACBBAA,23,0,1,1,1,13322,22.412878788000000,-1.606109,0.349835,659.234255,19.383073,22.498098859000000,-0.557407,0.464086,717.130737,26.234628
2021,3,32,6319767,2,61384778,1,2,1324210,2,49220414,1,1,1,1,1,9,2,4,2,4,9,2,4,2,4,AACDACCC,BBDBDCBD,B,C,TX,B,C,A,A,CBBABCAAA,AABADADAB,22,.,1,1,1,32222,2.151041666700000,-0.975055,0.319081,694.198676,17.679107,2.117948717900000,-0.764439,0.534138,705.427246,30.194644
2021,1,13,6316709,2,61377404,1,2,1268379,2,48992019,1,1,1,1,1,8,1,3,1,3,8,1,3,1,3,BAACDBBC,CDCBCDBA,A,C,TX,B,C,B,A,DBABCBDCB,CBCDDAAAB,21,21,1,1,1,13322,22.412878788000000,0.041774,0.441485,750.537419,24.461063,22.498098859000000,-0.449323,0.40431,723.240658,22.85551
2021,2,25,6317937,1,61337304,1,1,1379523,2,48938171,1,0,0,0,0,8,1,3,1,3,8,1,3,1,3,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,25211,,,,,,,,,,
2021,5,52,6322017,1,61324331,1,1,1403481,2,49135995,1,1,1,1,1,19,5,1,5,1,19,5,1,5,1,BBAABAAA,AAAAAABA,D,D,NL,*,*,*,*,DADADCAAB,AACBDAAAB,11,21,1,1,1,52311,81.484270833000000,-2.057938,0.377555,634.200102,20.918936,78.578503265000000,-1.565187,0.49602,660.161214,28.039846
2021,3,32,6319773,2,61367120,0,1,1467292,2,49213697,1,0,0,0,0,11,4,6,4,6,11,4,6,4,6,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,32412,,,,,,,,,,
2021,2,26,6318198,2,61382925,0,1,1236118,2,48938702,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCBCDBD,BCDBBDBD,B,A,TX,B,C,A,A,CBCDDDBCB,BACADBABB,0,21,1,1,1,26412,555.051466610000000,0.306271,0.414962,765.192224,22.991521,567.945736660000000,0.227152,0.42897,761.481578,24.249532
2021,2,28,6318354,1,61341635,0,1,1284310,2,48977119,1,0,0,0,0,10,3,5,3,5,10,3,5,3,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,28411,,,,,,,,,,
